LAST_POLL,VMID,dom,rxbytes,rxpackets,txbytes,txpackets,timecpu,timesys,timeusr,state,cputime,memminor_fault,memunused,memusable,memlast_update,memrss,vdard_req,vdard_bytes,vdawr_reqs,vdawr_bytes,hdard_req,hdard_bytes,Status,time_diff,rxbytes_rate,rxpackets_rate,txbytes_rate,txpackets_rate,vdard_req_rate,vdard_bytes_rate,vdawr_reqs_rate,vdawr_bytes_rate,hdard_req_rate,hdard_bytes_rate
1604425201,9,one-35,81241038,66357,2305047.0,30199,15700000000000.0,81860000000.0,32500000000.0,1,15700000000000.0,153,654132,603216,1604405632,810840,8473,415263744,55867,792405504,148,506260,Normal,0.4666666666666667,1688.5714285714284,32.14285714285714,0.0,0.0,0.0,0.0,21.428571428571427,114102.85714285714,0.0,0.0
1604425232,9,one-35,81241930,66374,2305047.0,30199,15800000000000.0,82070000000.0,32540000000.0,1,15800000000000.0,153,654132,603216,1604405632,810840,8473,415263744,55875,792507904,148,506260,Normal,0.5166666666666667,1726.4516129032256,32.90322580645161,0.0,0.0,0.0,0.0,15.483870967741934,198193.54838709676,0.0,0.0
1604425262,9,one-35,81242710,66389,2305047.0,30199,15800000000000.0,82140000000.0,32580000000.0,1,15800000000000.0,153,654132,603216,1604405632,810840,8473,415263744,55884,792565248,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,18.0,114688.0,0.0,0.0
1604425293,9,one-35,81243490,66404,2305047.0,30199,15800000000000.0,82200000000.0,32600000000.0,1,15800000000000.0,153,654132,603216,1604405632,810840,8473,415263744,55892,792675840,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,15.483870967741934,214049.0322580645,0.0,0.0
1604425322,9,one-35,81244270,66419,2305047.0,30199,15800000000000.0,82240000000.0,32650000000.0,1,15800000000000.0,153,654132,603216,1604405632,810912,8473,415263744,55901,792720896,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,18.620689655172413,93219.31034482758,0.0,0.0
1604425353,9,one-35,81245050,66434,2305047.0,30199,15900000000000.0,82260000000.0,32670000000.0,1,15900000000000.0,153,654132,603216,1604405632,810912,8473,415263744,55911,792835584,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,19.354838709677416,221976.77419354836,0.0,0.0
1604425382,9,one-35,81246040,66452,2305179.0,30201,15900000000000.0,82290000000.0,32740000000.0,1,15900000000000.0,153,654132,603216,1604405632,810912,8473,415263744,55922,792905216,148,506260,Normal,0.48333333333333334,2048.2758620689656,37.241379310344826,273.1034482758621,4.137931034482759,0.0,0.0,22.75862068965517,144066.2068965517,0.0,0.0
1604425413,9,one-35,81246820,66467,2305179.0,30201,15900000000000.0,82330000000.0,32800000000.0,1,15900000000000.0,153,654132,603216,1604405632,810928,8473,415263744,55939,793069056,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,32.90322580645161,317109.6774193548,0.0,0.0
1604425442,9,one-35,81247600,66482,2305179.0,30201,15900000000000.0,82350000000.0,32830000000.0,1,15900000000000.0,153,654132,603216,1604405632,810912,8473,415263744,55940,793073152,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,2.0689655172413794,8474.48275862069,0.0,0.0
1604425473,9,one-35,81248380,66497,2305179.0,30201,16000000000000.0,82390000000.0,32850000000.0,1,16000000000000.0,153,654132,603216,1604405632,810912,8473,415263744,55950,793191936,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,19.354838709677416,229904.51612903224,0.0,0.0
1604425502,9,one-35,81249220,66513,2305179.0,30201,16000000000000.0,82420000000.0,32870000000.0,1,16000000000000.0,153,654132,603216,1604405632,810888,8473,415263744,55968,793327104,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,0.0,0.0,0.0,0.0,37.241379310344826,279657.9310344828,0.0,0.0
1604425532,9,one-35,81250000,66528,2305179.0,30201,16000000000000.0,82450000000.0,32920000000.0,1,16000000000000.0,153,654132,603216,1604405632,810888,8473,415263744,55988,793490944,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,40.0,327680.0,0.0,0.0
1604425562,9,one-35,81250850,66544,2305179.0,30201,16000000000000.0,82480000000.0,32960000000.0,1,16000000000000.0,153,654132,603216,1604405632,810888,8473,415263744,55988,793490944,148,506260,Normal,0.5,1700.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604425592,9,one-35,81251630,66559,2305179.0,30201,16100000000000.0,82540000000.0,32990000000.0,1,16100000000000.0,153,654132,603216,1604405632,810888,8473,415263744,55996,793601536,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,16.0,221184.0,0.0,0.0
1604425622,9,one-35,81252470,66575,2305179.0,30201,16100000000000.0,82570000000.0,33020000000.0,1,16100000000000.0,153,654132,603216,1604405632,810888,8473,415263744,56005,793654784,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,18.0,106496.0,0.0,0.0
1604425652,9,one-35,81253250,66590,2305179.0,30201,16100000000000.0,82600000000.0,33040000000.0,1,16100000000000.0,153,654132,603216,1604405632,810888,8473,415263744,56015,793785856,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,20.0,262144.0,0.0,0.0
1604425682,9,one-35,81254030,66605,2305179.0,30201,16100000000000.0,82660000000.0,33070000000.0,1,16100000000000.0,153,654132,603216,1604405632,810888,8473,415263744,56027,793851392,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,24.0,131072.0,0.0,0.0
1604425712,9,one-35,81254810,66620,2305179.0,30201,16200000000000.0,82680000000.0,33090000000.0,1,16200000000000.0,153,654132,603216,1604405632,810888,8473,415263744,56037,793974272,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,20.0,245760.0,0.0,0.0
1604425742,9,one-35,81255650,66636,2305179.0,30201,16200000000000.0,82730000000.0,33130000000.0,1,16200000000000.0,153,654132,603216,1604405632,810888,8473,415263744,56050,794088960,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,26.0,229376.0,0.0,0.0
1604425780,9,one-35,81256638,66655,2305179.0,30201,16200000000000.0,83790000000.0,33210000000.0,1,16200000000000.0,153,654132,603216,1604405632,810892,8473,415263744,56056,794166784,148,506260,Normal,0.6333333333333333,1560.0,30.0,0.0,0.0,0.0,0.0,9.473684210526317,122880.0,0.0,0.0
1604425802,9,one-35,81257210,66666,2305179.0,30201,16200000000000.0,83820000000.0,33230000000.0,1,16200000000000.0,153,654132,603216,1604405632,810892,8473,415263744,56070,794265088,148,506260,Normal,0.36666666666666664,1560.0,30.000000000000004,0.0,0.0,0.0,0.0,38.18181818181819,268101.8181818182,0.0,0.0
1604425832,9,one-35,81257990,66681,2305179.0,30201,16200000000000.0,83870000000.0,33260000000.0,1,16200000000000.0,153,654132,603216,1604405632,810868,8473,415263744,56072,794314240,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,4.0,98304.0,0.0,0.0
1604425869,9,one-35,81258986,66700,2305179.0,30201,16300000000000.0,83940000000.0,33310000000.0,1,16300000000000.0,153,654132,603216,1604405632,810868,8473,415263744,56090,794437120,148,506260,Normal,0.6166666666666667,1615.135135135135,30.81081081081081,0.0,0.0,0.0,0.0,29.18918918918919,199264.86486486485,0.0,0.0
1604425908,9,one-35,81260236,66723,2305353.0,30204,16300000000000.0,83990000000.0,33330000000.0,1,16300000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56099,794564096,148,506260,Normal,0.65,1923.076923076923,35.38461538461539,267.6923076923077,4.615384615384615,0.0,0.0,13.846153846153845,195347.6923076923,0.0,0.0
1604425922,9,one-35,81260600,66730,2305353.0,30204,16300000000000.0,84030000000.0,33340000000.0,1,16300000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56113,794637824,148,506260,Normal,0.23333333333333334,1560.0,30.0,0.0,0.0,0.0,0.0,60.0,315977.14285714284,0.0,0.0
1604425953,9,one-35,81261530,66747,2305485.0,30206,16300000000000.0,84070000000.0,33360000000.0,1,16300000000000.0,153,654132,603216,1604405632,810868,8473,415263744,56123,794740224,148,506260,Normal,0.5166666666666667,1799.9999999999998,32.90322580645161,255.48387096774192,3.8709677419354835,0.0,0.0,19.354838709677416,198193.54838709676,0.0,0.0
1604425982,9,one-35,81262430,66764,2305485.0,30206,16400000000000.0,84120000000.0,33400000000.0,1,16400000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56133,794818048,148,506260,Normal,0.48333333333333334,1862.0689655172414,35.172413793103445,0.0,0.0,0.0,0.0,20.689655172413794,161015.1724137931,0.0,0.0
1604426013,9,one-35,81263360,66781,2305617.0,30208,16400000000000.0,84170000000.0,33420000000.0,1,16400000000000.0,153,654132,603216,1604405632,810860,8473,415263744,56152,794990080,148,506260,Normal,0.5166666666666667,1799.9999999999998,32.90322580645161,255.48387096774192,3.8709677419354835,0.0,0.0,36.774193548387096,332965.16129032255,0.0,0.0
1604426042,9,one-35,81264200,66797,2305617.0,30208,16400000000000.0,84220000000.0,33440000000.0,1,16400000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56157,795014656,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,0.0,0.0,0.0,0.0,10.344827586206897,50846.89655172414,0.0,0.0
1604426073,9,one-35,81264980,66812,2305617.0,30208,16500000000000.0,84310000000.0,33470000000.0,1,16500000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56165,795121152,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,15.483870967741934,206121.29032258064,0.0,0.0
1604426101,9,one-35,81265708,66826,2305617.0,30208,16500000000000.0,84350000000.0,33570000000.0,1,16500000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56174,795174400,148,506260,Normal,0.4666666666666667,1560.0,30.0,0.0,0.0,0.0,0.0,19.285714285714285,114102.85714285714,0.0,0.0
1604426132,9,one-35,81266750,66845,2305749.0,30210,16500000000000.0,84390000000.0,33620000000.0,1,16500000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56184,795305472,148,506260,Normal,0.5166666666666667,2016.7741935483868,36.774193548387096,255.48387096774192,3.8709677419354835,0.0,0.0,19.354838709677416,253687.74193548385,0.0,0.0
1604426162,9,one-35,81267530,66860,2305749.0,30210,16500000000000.0,84440000000.0,33650000000.0,1,16500000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56194,795358720,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,20.0,106496.0,0.0,0.0
1604426193,9,one-35,81268830,66878,2305749.0,30210,16600000000000.0,84480000000.0,33670000000.0,1,16600000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56204,795477504,148,506260,Normal,0.5166666666666667,2516.1290322580644,34.83870967741935,0.0,0.0,0.0,0.0,19.354838709677416,229904.51612903224,0.0,0.0
1604426222,9,one-35,81269610,66893,2305749.0,30210,16600000000000.0,84520000000.0,33720000000.0,1,16600000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56213,795530752,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,18.620689655172413,110168.27586206897,0.0,0.0
1604426253,9,one-35,81270450,66909,2305749.0,30210,16600000000000.0,84540000000.0,33740000000.0,1,16600000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56221,795641344,148,506260,Normal,0.5166666666666667,1625.8064516129032,30.96774193548387,0.0,0.0,0.0,0.0,15.483870967741934,214049.0322580645,0.0,0.0
1604426281,9,one-35,81271178,66923,2305749.0,30210,16700000000000.0,84600000000.0,33800000000.0,1,16700000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56230,795686400,148,506260,Normal,0.4666666666666667,1560.0,30.0,0.0,0.0,0.0,0.0,19.285714285714285,96548.57142857142,0.0,0.0
1604426312,9,one-35,81272010,66939,2305749.0,30210,16700000000000.0,84630000000.0,33820000000.0,1,16700000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56238,795792896,148,506260,Normal,0.5166666666666667,1610.3225806451612,30.96774193548387,0.0,0.0,0.0,0.0,15.483870967741934,206121.29032258064,0.0,0.0
1604426342,9,one-35,81272790,66954,2305749.0,30210,16700000000000.0,84680000000.0,33860000000.0,1,16700000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56255,795923968,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,34.0,262144.0,0.0,0.0
1604426373,9,one-35,81273630,66970,2305749.0,30210,16700000000000.0,84710000000.0,33880000000.0,1,16700000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56274,796096000,148,506260,Normal,0.5166666666666667,1625.8064516129032,30.96774193548387,0.0,0.0,0.0,0.0,36.774193548387096,332965.16129032255,0.0,0.0
1604426402,9,one-35,81274560,66987,2305881.0,30212,16800000000000.0,84730000000.0,33900000000.0,1,16800000000000.0,153,654132,603216,1604405632,810828,8473,415263744,56276,796108288,148,506260,Normal,0.48333333333333334,1924.1379310344828,35.172413793103445,273.1034482758621,4.137931034482759,0.0,0.0,4.137931034482759,25423.44827586207,0.0,0.0
1604426432,9,one-35,81275340,67002,2305881.0,30212,16800000000000.0,84820000000.0,33960000000.0,1,16800000000000.0,153,654132,603216,1604405632,810844,8473,415263744,56292,796280320,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,32.0,344064.0,0.0,0.0
1604426462,9,one-35,81276120,67017,2305881.0,30212,16800000000000.0,84850000000.0,33980000000.0,1,16800000000000.0,153,654132,603216,1604405632,810828,8473,415263744,56297,796308992,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,10.0,57344.0,0.0,0.0
1604426492,9,one-35,81276960,67033,2305881.0,30212,16800000000000.0,85040000000.0,34020000000.0,1,16800000000000.0,153,654132,603216,1604405632,810828,8473,415263744,56305,796427776,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,16.0,237568.0,0.0,0.0
1604426522,9,one-35,81277740,67048,2305881.0,30212,16900000000000.0,85070000000.0,34020000000.0,1,16900000000000.0,153,654132,603216,1604405632,810828,8473,415263744,56316,796497408,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,22.0,139264.0,0.0,0.0
1604426552,9,one-35,81278520,67063,2305881.0,30212,16900000000000.0,85160000000.0,34060000000.0,1,16900000000000.0,153,654132,603216,1604405632,810796,8473,415263744,56332,796657152,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,32.0,319488.0,0.0,0.0
1604426582,9,one-35,81279300,67078,2305881.0,30212,16900000000000.0,85200000000.0,34070000000.0,1,16900000000000.0,153,654132,603216,1604405632,810796,8473,415263744,56337,796685824,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,10.0,57344.0,0.0,0.0
1604426612,9,one-35,81280140,67094,2305881.0,30212,16900000000000.0,85260000000.0,34090000000.0,1,16900000000000.0,153,654132,603216,1604405632,810796,8473,415263744,56347,796812800,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,20.0,253952.0,0.0,0.0
1604426643,9,one-35,81280920,67109,2305881.0,30212,17000000000000.0,85410000000.0,34110000000.0,1,17000000000000.0,153,654132,603216,1604405632,810772,8473,415263744,56355,796857856,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,15.483870967741934,87205.16129032258,0.0,0.0
1604426673,9,one-35,81281700,67124,2305881.0,30212,17000000000000.0,85450000000.0,34150000000.0,1,17000000000000.0,153,654132,603216,1604405632,810772,8473,415263744,56367,796997120,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,24.0,278528.0,0.0,0.0
1604426702,9,one-35,81282480,67139,2305881.0,30212,17000000000000.0,85480000000.0,34160000000.0,1,17000000000000.0,153,654132,603216,1604405632,810772,8473,415263744,56375,797042176,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,93219.31034482758,0.0,0.0
1604426738,9,one-35,81283052,67150,2305881.0,30212,17000000000000.0,86620000000.0,34280000000.0,3,17000000000000.0,153,654132,603216,1604405632,810776,8473,415263744,56383,797156864,148,506260,Normal,0.6,953.3333333333334,18.333333333333336,0.0,0.0,0.0,0.0,13.333333333333334,191146.6666666667,0.0,0.0
1604426762,9,one-35,81284100,67170,2305881.0,30212,17000000000000.0,86660000000.0,34320000000.0,1,17000000000000.0,153,654132,603216,1604405632,810776,8473,415263744,56395,797226496,148,506260,Normal,0.4,2620.0,50.0,0.0,0.0,0.0,0.0,30.0,174080.0,0.0,0.0
1604426792,9,one-35,81284880,67185,2305881.0,30212,17000000000000.0,86720000000.0,34350000000.0,1,17000000000000.0,153,654132,603216,1604405632,810776,8473,415263744,56399,797292032,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,8.0,131072.0,0.0,0.0
1604426822,9,one-35,81285660,67200,2305881.0,30212,17100000000000.0,86780000000.0,34360000000.0,1,17100000000000.0,153,654132,603216,1604405632,810776,8473,415263744,56413,797398528,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,28.0,212992.0,0.0,0.0
1604426852,9,one-35,81286440,67215,2305881.0,30212,17100000000000.0,86850000000.0,34400000000.0,1,17100000000000.0,153,654132,603216,1604405632,810740,8473,415263744,56417,797464064,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,8.0,131072.0,0.0,0.0
1604426885,9,one-35,81287332,67232,2305881.0,30212,17100000000000.0,86990000000.0,34470000000.0,1,17100000000000.0,153,654132,603216,1604405632,810740,8473,415263744,56431,797570560,148,506260,Normal,0.55,1621.8181818181818,30.909090909090907,0.0,0.0,0.0,0.0,25.454545454545453,193629.09090909088,0.0,0.0
1604426915,9,one-35,81288322,67250,2306055.0,30215,17100000000000.0,87020000000.0,34510000000.0,1,17100000000000.0,153,654132,603216,1604405632,810708,8473,415263744,56435,797640192,148,506260,Normal,0.5,1980.0,36.0,348.0,6.0,0.0,0.0,8.0,139264.0,0.0,0.0
1604426942,9,one-35,81289140,67265,2306145.0,30216,17200000000000.0,87100000000.0,34570000000.0,1,17200000000000.0,153,654132,603216,1604405632,810708,8473,415263744,56450,797726208,148,506260,Normal,0.45,1817.7777777777778,33.333333333333336,200.0,2.2222222222222223,0.0,0.0,33.333333333333336,191146.66666666666,0.0,0.0
1604426973,9,one-35,81289920,67280,2306145.0,30216,17200000000000.0,87200000000.0,34610000000.0,1,17200000000000.0,153,654132,603216,1604405632,810716,8473,415263744,56460,797832704,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,19.354838709677416,206121.29032258064,0.0,0.0
1604427002,9,one-35,81290820,67297,2306235.0,30217,17200000000000.0,87230000000.0,34660000000.0,1,17200000000000.0,153,654132,603216,1604405632,810708,8473,415263744,56471,797918720,148,506260,Normal,0.48333333333333334,1862.0689655172414,35.172413793103445,186.20689655172413,2.0689655172413794,0.0,0.0,22.75862068965517,177964.1379310345,0.0,0.0
1604427033,9,one-35,81291810,67315,2306277.0,30218,17200000000000.0,87300000000.0,34660000000.0,1,17200000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56487,798082560,148,506260,Normal,0.5166666666666667,1916.1290322580644,34.83870967741935,81.29032258064515,1.9354838709677418,0.0,0.0,30.96774193548387,317109.6774193548,0.0,0.0
1604427062,9,one-35,81292590,67330,2306277.0,30218,17300000000000.0,87340000000.0,34680000000.0,1,17300000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56492,798111232,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,10.344827586206897,59321.379310344826,0.0,0.0
1604427092,9,one-35,81293370,67345,2306277.0,30218,17300000000000.0,87370000000.0,34730000000.0,1,17300000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56500,798225920,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,16.0,229376.0,0.0,0.0
1604427122,9,one-35,81294210,67361,2306277.0,30218,17300000000000.0,87430000000.0,34760000000.0,1,17300000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56508,798270976,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,16.0,90112.0,0.0,0.0
1604427152,9,one-35,81295140,67378,2306409.0,30220,17300000000000.0,87530000000.0,34800000000.0,1,17300000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56518,798402048,148,506260,Normal,0.5,1860.0,34.0,264.0,4.0,0.0,0.0,20.0,262144.0,0.0,0.0
1604427182,9,one-35,81295920,67393,2306409.0,30220,17400000000000.0,87570000000.0,34860000000.0,1,17400000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56527,798451200,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,18.0,98304.0,0.0,0.0
1604427212,9,one-35,81296700,67408,2306409.0,30220,17400000000000.0,87740000000.0,34900000000.0,1,17400000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56537,798578176,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,20.0,253952.0,0.0,0.0
1604427241,9,one-35,81297488,67423,2306409.0,30220,17400000000000.0,87810000000.0,34910000000.0,1,17400000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56545,798623232,148,506260,Normal,0.48333333333333334,1630.344827586207,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,93219.31034482758,0.0,0.0
1604427272,9,one-35,81298320,67439,2306409.0,30220,17500000000000.0,87890000000.0,34930000000.0,1,17500000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56553,798737920,148,506260,Normal,0.5166666666666667,1610.3225806451612,30.96774193548387,0.0,0.0,0.0,0.0,15.483870967741934,221976.77419354836,0.0,0.0
1604427302,9,one-35,81299100,67454,2306409.0,30220,17500000000000.0,87920000000.0,34980000000.0,1,17500000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56561,798782976,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,16.0,90112.0,0.0,0.0
1604427333,9,one-35,81299880,67469,2306409.0,30220,17500000000000.0,87980000000.0,35000000000.0,1,17500000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56569,798897664,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,15.483870967741934,221976.77419354836,0.0,0.0
1604427361,9,one-35,81300668,67484,2306409.0,30220,17500000000000.0,88000000000.0,35000000000.0,1,17500000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56577,798942720,148,506260,Normal,0.4666666666666667,1688.5714285714284,32.14285714285714,0.0,0.0,0.0,0.0,17.142857142857142,96548.57142857142,0.0,0.0
1604427392,9,one-35,81301650,67502,2306541.0,30222,17600000000000.0,88050000000.0,35040000000.0,1,17600000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56587,799081984,148,506260,Normal,0.5166666666666667,1900.6451612903224,34.83870967741935,255.48387096774192,3.8709677419354835,0.0,0.0,19.354838709677416,269543.2258064516,0.0,0.0
1604427422,9,one-35,81302430,67517,2306541.0,30222,17600000000000.0,88070000000.0,35080000000.0,1,17600000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56596,799131136,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,18.0,98304.0,0.0,0.0
1604427453,9,one-35,81303404,67534,2306541.0,30222,17600000000000.0,88120000000.0,35090000000.0,1,17600000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56606,799258112,148,506260,Normal,0.5166666666666667,1885.1612903225805,32.90322580645161,0.0,0.0,0.0,0.0,19.354838709677416,245759.99999999997,0.0,0.0
1604427482,9,one-35,81304244,67550,2306541.0,30222,17600000000000.0,88160000000.0,35140000000.0,1,17600000000000.0,153,654132,603216,1604405632,810700,8473,415263744,56614,799303168,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,0.0,0.0,0.0,0.0,16.551724137931036,93219.31034482758,0.0,0.0
1604427513,9,one-35,81305024,67565,2306541.0,30222,17600000000000.0,88240000000.0,35150000000.0,1,17600000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56622,799417856,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,15.483870967741934,221976.77419354836,0.0,0.0
1604427542,9,one-35,81305804,67580,2306541.0,30222,17700000000000.0,88280000000.0,35180000000.0,1,17700000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56630,799462912,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,93219.31034482758,0.0,0.0
1604427573,9,one-35,81306584,67595,2306541.0,30222,17700000000000.0,88350000000.0,35200000000.0,1,17700000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56640,799589888,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,19.354838709677416,245759.99999999997,0.0,0.0
1604427602,9,one-35,81307364,67610,2306541.0,30222,17700000000000.0,88400000000.0,35220000000.0,1,17700000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56648,799634944,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,93219.31034482758,0.0,0.0
1604427637,9,one-35,81308308,67628,2306541.0,30222,17800000000000.0,88440000000.0,35230000000.0,1,17800000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56660,799774208,148,506260,Normal,0.5833333333333334,1618.2857142857142,30.857142857142854,0.0,0.0,0.0,0.0,20.57142857142857,238738.2857142857,0.0,0.0
1604427662,9,one-35,81308984,67641,2306541.0,30222,17800000000000.0,88470000000.0,35250000000.0,1,17800000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56668,799819264,148,506260,Normal,0.4166666666666667,1622.3999999999999,31.2,0.0,0.0,0.0,0.0,19.2,108134.4,0.0,0.0
1604427697,9,one-35,81309868,67658,2306541.0,30222,17800000000000.0,89560000000.0,35340000000.0,1,17800000000000.0,153,654132,603216,1604405632,810696,8473,415263744,56680,799929856,148,506260,Normal,0.5833333333333334,1515.4285714285713,29.142857142857142,0.0,0.0,0.0,0.0,20.57142857142857,189586.2857142857,0.0,0.0
1604427722,9,one-35,81310651,67672,2306541.0,30222,17800000000000.0,90070000000.0,35360000000.0,1,17800000000000.0,153,654132,603216,1604405632,810696,8473,415263744,56688,800003584,148,506260,Normal,0.4166666666666667,1879.1999999999998,33.6,0.0,0.0,0.0,0.0,19.2,176947.19999999998,0.0,0.0
1604427752,9,one-35,81311491,67688,2306541.0,30222,17800000000000.0,90110000000.0,35380000000.0,1,17800000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56695,800085504,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,14.0,163840.0,0.0,0.0
1604427792,9,one-35,81312531,67708,2306541.0,30222,17900000000000.0,90180000000.0,35420000000.0,1,17900000000000.0,153,654132,603216,1604405632,810692,8473,415263744,56717,800241152,148,506260,Normal,0.6666666666666666,1560.0,30.0,0.0,0.0,0.0,0.0,33.0,233472.0,0.0,0.0
1604427824,9,one-35,81313433,67725,2306541.0,30222,17900000000000.0,90230000000.0,35440000000.0,1,17900000000000.0,153,654132,603216,1604405632,810664,8473,415263744,56725,800355840,148,506260,Normal,0.5333333333333333,1691.25,31.875,0.0,0.0,0.0,0.0,15.0,215040.0,0.0,0.0
